"nhits","uid","acqres","clinsub","comp_rt","cscal","dx_ageA0","dx_hiv","eta","g","infclr","infnon","infsub","kA0","mortOT_hiv","mort_hiv","mort_hivstrHIVart","muDc","muDn","muHnt","noTart","noTart2010","nonrec","nonsub","p","prog_ageA0","prog_hiv","prog_hivstrHIVart","relfit","relnon_r","relnon_s","relsub_r","relsub_s","subclin","subnon","succ_strs","t","unnoT"
28,"c7879b1cdc463e3638c385a13c468f4d",0.010824539,0.651930729,1.990054928,3.049738308,0.864621021,2.733326571,0.823782542,4.245948336,1.856847862,0.098265945,0.040694651,0.950491974,1.178772318,3.270170062,0.2988539,0.304109791,0.013337039,0.034266243,0.42408209,0.215749732,0.179171813,0.234730326,0.222605171,0.773870025,7.945268166,0.223310299,0.888984213,0.057790247,0.004469754,0.059425855,0.004907751,0.791692233,1.752795891,0.363727609,0.838316111,0.978270235
28,"e47e457ce4f6a5e611457cdc76fb4765",0.011820833,0.672075123,1.966427672,3.078856378,0.800897919,2.704722202,0.937602531,4.251944296,1.693987011,0.10055948,0.04047421,0.529704612,1.37285451,2.91392819,0.333833459,0.307525793,0.017627665,0.031185443,0.2900196,0.323619678,0.176664625,0.233025569,0.207975167,0.762151041,6.973578575,0.209718218,0.883651325,0.055230869,0.003966148,0.054398376,0.005175475,0.815303576,1.731183357,0.352452751,0.769618021,1.036521463
28,"dda648082cb6e4a51e61d53ff8ebd0ce",0.011632532,0.698449994,1.978968473,3.340297255,0.752601333,2.422148465,0.893019834,4.212267792,1.823261789,0.090592677,0.041576366,0.890130989,1.166632584,3.335956397,0.330820303,0.292623907,0.02047304,0.037561968,0.486362793,0.225940263,0.183537224,0.239432154,0.208856759,0.785687331,7.728874327,0.242845741,0.880473913,0.053772777,0.006038038,0.056313589,0.004317591,0.804252384,1.919800307,0.368678213,0.852339439,0.945378312
28,"0d89fc52f94c744ce1155cd38ac61d8b",0.010792387,0.689493689,1.903694584,3.418510028,0.797943656,3.040451563,0.931238234,4.121539697,1.435603857,0.058760727,0.048754227,0.932096079,1.172940247,3.18577567,0.276761604,0.361009803,0.020470937,0.030243405,0.379024992,0.195836466,0.185379988,0.235350709,0.18608428,0.729815903,7.581765936,0.226731418,0.873578476,0.058248806,0.004151496,0.051910913,0.003215353,0.802748279,1.914045899,0.399258746,0.819500148,0.940813158
28,"8956225659123b43725c5fcc64bbe392",0.011328901,0.699394217,1.97774582,3.049394675,0.78195984,2.530525357,0.862303366,3.957506364,1.633355815,0.096261057,0.039407589,0.628033853,1.221203371,3.801857713,0.341821593,0.272102161,0.000998277,0.041073335,0.22834214,0.504274981,0.180488932,0.232456679,0.212222806,0.760657694,7.700508654,0.21418942,0.887387322,0.05964897,0.004914738,0.029188281,0.005074233,0.766483003,1.786739552,0.353815907,0.819519276,0.937414053
28,"4e98212bd2074725c191a23136d8393d",0.009549677,0.662544433,1.954097902,3.636610035,0.769010948,2.719921489,0.884380022,4.106061402,1.901623377,0.083565539,0.038731918,0.823488685,1.320831604,2.886556013,0.372066719,0.278917933,0.000818923,0.035480296,0.263409557,0.461962143,0.179212519,0.237072739,0.226324319,0.772813274,6.989165425,0.204096892,0.894110556,0.058272374,0.005068658,0.042351721,0.005446151,0.787731925,1.816522644,0.3692594,0.793106322,1.02110734
28,"9a5303681e19ecd95946c868f39e91e0",0.011176057,0.668157049,1.981453728,3.262236966,0.788389813,2.764653358,0.950605108,4.144756543,1.879715473,0.095769611,0.043131181,0.984131775,1.157414239,3.389806039,0.293800586,0.331851576,0.00914413,0.031547794,0.26423762,0.346480381,0.177485703,0.242648233,0.20681144,0.762805329,7.791973723,0.205599369,0.885000311,0.058708273,0.004955238,0.059102202,0.006237298,0.794476155,1.811362236,0.358037848,0.795158755,0.987240107
28,"eeee068d3c89466e31e92a77c1db4476",0.011698069,0.677534205,1.989987697,3.075851695,0.752791233,2.586110228,0.903220759,4.224069753,1.830764845,0.100278031,0.041822446,0.784867175,1.261687012,3.183725364,0.281577596,0.316558466,0.003301457,0.037792706,0.286081257,0.40460285,0.18404793,0.23893238,0.205816788,0.781397411,7.283693285,0.216313464,0.886617216,0.058795365,0.004883214,0.05205964,0.004179006,0.789681408,1.750490538,0.353011472,0.835550415,1.019873358
28,"0740c60a5d7a52b7cb52f3c75fa236ad",0.007121785,0.644278898,1.905485529,3.932316221,0.803612691,2.783072347,0.846973864,4.178708465,1.977493122,0.095813338,0.032639526,0.569208667,1.36171439,3.746966267,0.430117618,0.276632109,0.004287855,0.028145029,0.342987231,0.295369896,0.184906234,0.23060686,0.230187155,0.789401935,7.827767242,0.193988198,0.894559773,0.056213265,0.004491378,0.045290212,0.006027096,0.768354006,1.749871599,0.372078503,0.762676356,1.009164201
28,"7c62d644ad6f08e8ce9fd4647c047131",0.011950171,0.719002872,1.954550743,3.557495234,0.732735149,2.31833934,0.8797342,4.159764671,1.670201683,0.085638585,0.03607427,0.868563078,1.163062452,3.564140515,0.334638649,0.290525334,0.003756091,0.037712803,0.554788937,0.167130009,0.191249564,0.241044192,0.207324776,0.786085704,7.460547003,0.256667984,0.883431412,0.048505156,0.006263282,0.053948216,0.004519972,0.824539093,1.992923974,0.378078496,0.851692895,0.92669657
28,"17be18dc43b8ae4e035b3869321b6146",0.010659964,0.678546222,1.977853009,3.011963083,0.812900284,2.819007525,0.87967556,4.176618185,1.739616754,0.086351564,0.044171361,0.987081271,1.181920977,3.166797094,0.318383414,0.320397853,0.026147994,0.025967444,0.395707361,0.289557322,0.182251437,0.240319718,0.203243789,0.783336573,7.882908024,0.22925209,0.897552747,0.056895438,0.007162943,0.059354471,0.006948777,0.786225372,1.763982682,0.363289652,0.801897354,1.011260551
28,"8c0aad65cfeecebc228d53c523b00dea",0.008851987,0.675338556,1.908099021,3.077315087,0.791234239,2.629752397,0.899556666,4.21347071,1.809384607,0.107300475,0.038899252,0.820733953,1.306237419,3.202551048,0.382746716,0.293950049,0.0185323,0.031139123,0.371549605,0.27371029,0.182767801,0.235974901,0.225088056,0.778061355,7.543974085,0.21881615,0.894786694,0.059987694,0.003816356,0.03810389,0.004717535,0.796665447,1.77203215,0.365246893,0.78475084,1.003059701
28,"c80d1d8982950548496e5fc55b492b6a",0.011469425,0.652723564,1.996414145,3.040574338,0.835016357,2.69965459,0.851412746,4.256323154,1.848986428,0.098234662,0.041348189,0.966064946,1.167636199,3.635341502,0.303356755,0.308286822,0.015066805,0.032572318,0.331911457,0.241234199,0.179646877,0.235145695,0.218580917,0.776515852,7.951990383,0.220362195,0.896431037,0.057986618,0.004739022,0.059831216,0.004913499,0.796305945,1.775296728,0.361640254,0.825048486,0.975900635
28,"3a2ea04f588f2c78fe4f331f50749f35",0.011358265,0.710539361,1.928349484,2.632926794,0.851043321,2.848842524,0.790692596,4.05564961,1.577115161,0.104668507,0.040588366,0.99590327,1.199433883,3.024853062,0.38065258,0.313042935,0.006060208,0.036948469,0.316857343,0.330216967,0.187635583,0.238506336,0.194227904,0.730975872,7.306612516,0.227577974,0.894755465,0.0496407,0.004309581,0.042953012,0.009254483,0.7811603,1.642013139,0.355407092,0.803846212,1.006835417
28,"7f91233770e3f5969da1a3c71daaaea7",0.010831022,0.633126862,1.933666086,3.328791775,0.861035917,2.448771088,0.89930594,4.006715831,1.625689545,0.071641527,0.040048855,0.318204768,1.219307799,2.79185567,0.23152602,0.305957786,0.009981111,0.036078284,0.30216089,0.29515965,0.162844845,0.233301228,0.213991294,0.786055112,7.8395125,0.222983443,0.893812085,0.05608057,0.004960253,0.042607355,0.006925403,0.787618032,1.905217255,0.384884151,0.82968319,0.95983784
28,"c80b8801dfb1b38f4bbbf0a7c9d91210",0.010738758,0.657637509,1.984435164,3.112235814,0.766526068,2.450905422,0.941916997,4.12806755,1.863207176,0.107915623,0.039567151,0.613355902,1.285020169,2.960089485,0.303026142,0.287814527,0.013326949,0.033711969,0.264350141,0.454174169,0.184824798,0.241824441,0.214062612,0.765820611,6.992044428,0.217541293,0.890064381,0.055469124,0.004832641,0.049126375,0.005003888,0.829438093,1.827144413,0.382776102,0.855847622,0.97008308
28,"0d1b0a9ccc654ae089c4dc6cec3245e3",0.0061845,0.657906467,1.939436308,2.849104878,0.62764609,2.762052929,0.925284427,4.208773777,1.211390772,0.078971841,0.02987999,0.812533822,1.275072223,3.273942874,0.340658982,0.282126058,0.0086859,0.030263183,0.372960379,0.285283286,0.199758914,0.244869354,0.221278146,0.812565011,7.616267505,0.234745836,0.866286536,0.052540392,0.004801253,0.044538515,0.005499161,0.775418192,1.719816375,0.364833353,0.809131312,0.933854754
28,"9ded599cbafd566b295ca4aa1d70db3f",0.009763308,0.656087854,1.987095964,3.114547461,0.81236757,2.760116434,0.85259258,4.092543593,1.592623251,0.099224907,0.027580359,0.873619711,1.198902025,3.399899506,0.326503891,0.316001111,0.013001242,0.03393231,0.442882018,0.203936594,0.181425059,0.241377432,0.225965373,0.75354434,7.145795981,0.246960867,0.888338709,0.056216369,0.004087897,0.032064446,0.005071165,0.851162466,1.748425808,0.365318412,0.84098896,1.0397496
28,"358734988c3840b9c57f6a6199873ac6",0.010421385,0.658116472,1.99096038,3.051039346,0.828479751,2.69402183,0.867081702,4.242552356,1.832907528,0.098863402,0.041323499,0.963054799,1.16716413,3.543909188,0.308773502,0.310740845,0.013136739,0.032010155,0.317689368,0.247756742,0.179689613,0.236572129,0.21716641,0.779357568,7.908102891,0.217415725,0.896589387,0.05559002,0.003463895,0.056130955,0.006781071,0.799168813,1.78086496,0.363714315,0.816592272,0.97385786
28,"85a60ce34d873e851664e0dc71335164",0.010994174,0.635518955,1.957936543,3.333655499,0.873553774,2.512321365,0.883797643,4.027738403,1.674722061,0.078410643,0.038969247,0.460370754,1.211318959,3.15827617,0.257346997,0.312046642,0.024025346,0.035928592,0.338693769,0.274419507,0.165161631,0.234193884,0.21358719,0.783419966,7.941160222,0.219346544,0.889515042,0.055227259,0.005015108,0.04674766,0.006662299,0.786514442,1.864766812,0.374375014,0.816229494,0.990507978
28,"cda3819522249f3bd4be1e412db17212",0.007323897,0.664887474,1.972093933,2.87469819,0.776082595,2.690044521,0.90784607,4.217285329,1.668223767,0.101953254,0.040256715,0.884147951,1.238965573,2.835376635,0.288079741,0.321494022,0.014330893,0.031902359,0.275629873,0.377167426,0.175117522,0.23765217,0.194547784,0.757709652,6.817477435,0.22385496,0.898079037,0.056814993,0.004920252,0.040670093,0.005652927,0.755863865,1.772800921,0.356408351,0.827034071,0.982001614
28,"bc61a45eaa29cf4f5536f5a7b689df0e",0.004762069,0.678112384,1.933904292,2.865200706,0.829733877,2.872236253,0.87444,4.141993046,1.741774169,0.098199034,0.040206811,0.969188805,1.153701023,3.303810747,0.32254975,0.310202956,0.041059088,0.042031293,0.344519511,0.338236555,0.183535487,0.236194199,0.200867428,0.774916704,7.800481815,0.225399541,0.897153952,0.059961979,0.005993715,0.05000784,0.005719527,0.767041011,1.660444845,0.354706088,0.840374513,1.041102958
28,"6201c64df36de7e17459afb3a39f61f9",0.008995544,0.667377712,1.994680813,3.204182087,0.815936161,2.623398157,0.866886679,4.240342151,1.884470721,0.101421283,0.040687777,0.98848892,1.163853212,3.074984403,0.325705396,0.321688209,0.022975839,0.037973946,0.280193697,0.382294774,0.185663346,0.234363072,0.217885119,0.791839302,7.827186922,0.22647444,0.897864392,0.053479265,0.005401768,0.051973919,0.00381406,0.78713382,1.799467565,0.36604995,0.819775933,0.902530962
28,"b2e15113d581119762b4d80c288f0079",0.009216786,0.687004766,1.968333155,2.771656932,0.830349093,2.701923698,0.839201182,4.079428899,1.650816603,0.101116769,0.040763954,0.981353086,1.1895631,2.893534386,0.368326921,0.312460148,0.009135164,0.031954246,0.3891201,0.237011417,0.186660799,0.23593467,0.194727197,0.747097483,7.562702566,0.227414336,0.895144781,0.050331673,0.006306909,0.045257971,0.009044924,0.79395519,1.682792349,0.362781365,0.811385844,1.035358828
28,"de26151059ac96a8c6513b4eb493d313",0.008909017,0.682306313,1.984359871,3.459200014,0.737000152,3.001505737,0.928336708,4.214508764,2.078339236,0.114869723,0.03116434,0.965858887,1.388325882,3.99019197,0.320541006,0.307736679,0.009258395,0.033826157,0.300692225,0.282503393,0.170432142,0.242911041,0.190349506,0.79516234,7.382806969,0.212956443,0.89620138,0.055090676,0.004410363,0.057715964,0.004236414,0.773305818,1.813029036,0.38046796,0.815363686,1.066417667
28,"83c723a440721bc4bd8309eb4c3651d4",0.011703285,0.711039883,1.965372528,3.432054283,0.734661623,2.361797442,0.854179013,4.164691688,1.750640093,0.089725263,0.038801877,0.877697957,1.169853927,3.498363911,0.339962059,0.300187868,0.01616887,0.032452826,0.562205246,0.142387439,0.189801967,0.23790355,0.204483752,0.786747212,7.62283233,0.247430172,0.881880241,0.049879725,0.006129402,0.054043263,0.004292453,0.830465771,1.944550201,0.376578797,0.842997666,0.971786927
28,"6387ef6d488f5d50b1f77c04198ef170",0.009343946,0.677746251,1.947164145,3.049231269,0.750514108,2.648419474,0.943490438,4.181490194,1.757189931,0.10384161,0.038202099,0.918346911,1.254398065,3.17592743,0.32732868,0.312413383,0.006135209,0.036235852,0.327121095,0.296831021,0.17959154,0.237443249,0.214618,0.769181873,7.963283523,0.220643011,0.894555707,0.059650231,0.00472249,0.049118129,0.004748256,0.785539318,1.783851101,0.361947363,0.81740039,0.968968098
28,"046250f87ec184fc81a15574aad26ede",0.007240419,0.672459522,1.993860504,3.109163455,0.819479831,2.656984312,0.881837286,4.233252592,1.844343028,0.099116491,0.041144657,0.976703418,1.162823467,3.368540283,0.316680124,0.317852363,0.015443412,0.034785468,0.289209293,0.303810474,0.183208243,0.239984848,0.21972278,0.79057856,7.851937009,0.21810074,0.896960707,0.054720689,0.006722556,0.052637931,0.004922692,0.800195897,1.792447687,0.358891624,0.808524692,0.949911681
28,"bff5aad95b14c949184b05f44afa1c1a",0.011504652,0.646178638,1.943620914,3.126334905,0.764980803,2.282999763,0.964267275,4.025889832,1.910284502,0.108401701,0.046078138,0.394168,1.475742227,3.443165445,0.324212073,0.253796019,0.016782221,0.032381305,0.258414727,0.467785595,0.192745555,0.233015696,0.215767349,0.758702028,7.483714292,0.213065906,0.882111353,0.053046418,0.0052477,0.040099354,0.004751302,0.840490122,1.859505576,0.396951585,0.869423269,0.957669553
28,"d22163e4afcf0782d6b4abb6691f913d",0.011554163,0.695919927,1.971108372,3.444660023,0.74895907,2.522393871,0.876875406,4.169549362,1.85650305,0.088029597,0.038813188,0.919293722,1.161411459,3.969501411,0.315103689,0.301832187,0.006640197,0.040807026,0.429301265,0.284395746,0.183922636,0.239817819,0.206593386,0.812279283,7.645899523,0.244924263,0.884774902,0.053997532,0.005886037,0.057165345,0.003868924,0.811491273,1.887024776,0.371471195,0.835664009,1.02368789
28,"44d95e8452a6e2a8d21e800a34a2bda3",0.010265361,0.668608883,1.983792081,3.210400396,0.794715727,2.760896479,0.950205878,4.149220039,1.845825387,0.098237797,0.042316667,0.977958477,1.152676656,3.295830647,0.292672899,0.331126259,0.008809117,0.037814632,0.25743503,0.310283238,0.177374481,0.243994787,0.207904807,0.763488781,7.770779505,0.20465509,0.886709597,0.059238124,0.005572343,0.056823745,0.003926795,0.788164494,1.810500975,0.351170469,0.791079227,0.9628507
28,"573af521005faf8c3cf30c25ac2462a2",0.010650371,0.649271348,1.984594942,3.217070367,0.890126113,2.606594116,0.840222877,3.915655967,1.6209697,0.079824558,0.038946362,0.380557667,1.158934355,3.642352932,0.223913555,0.321260667,0.008930391,0.032532536,0.36251574,0.246804632,0.165177627,0.233456576,0.217558352,0.789154335,7.857148948,0.219774667,0.893812085,0.055949089,0.005221952,0.031353777,0.007310175,0.765640676,1.862488595,0.376427236,0.834954129,1.03070094
28,"c59db6b3b6288e34d449aede9fbfbc41",0.006102402,0.672356546,1.931019953,2.959447937,0.770232726,3.067686055,0.808112464,4.070476217,1.735881568,0.107337539,0.032356966,0.894582407,1.270169298,3.010135059,0.33636558,0.290305986,0.011101784,0.027103549,0.332176821,0.324557776,0.182092831,0.2249528,0.202757785,0.783761069,7.020453782,0.231050092,0.899141731,0.058354855,0.006121183,0.038019354,0.005965971,0.727186582,1.64138392,0.382279379,0.85054001,0.955361404
28,"f1a87c8e0eb22c6886b9bf8a2f923578",0.009502756,0.674156161,1.959955586,3.420188875,0.781657928,2.676150569,0.881327797,4.21637433,1.864663703,0.114424096,0.039000659,0.44691211,1.320782459,2.850283837,0.350834486,0.307616871,0.006258444,0.044626611,0.328857424,0.365985099,0.187584575,0.234083051,0.205429646,0.772977935,7.52337054,0.218789884,0.888318312,0.057468976,0.005260475,0.04707448,0.005159427,0.780978251,1.842639434,0.357700337,0.795027868,0.961519779
28,"f0dbce826e3722dd4589377019182a55",0.007703434,0.635893555,1.907086106,3.964526516,0.760548847,2.753415377,0.798799886,4.094267928,1.855671198,0.081119608,0.034308164,0.400249992,1.45386725,2.767455301,0.444860084,0.240185177,0.004402248,0.041671213,0.272146852,0.353810928,0.18853313,0.225058966,0.233961858,0.792333898,7.992780572,0.190982214,0.881948862,0.055035625,0.004756454,0.033377989,0.005856337,0.772616485,1.797348451,0.358420809,0.742574045,1.011032708
28,"f68c01b92cc8fe3d9b4fccd990b66eca",0.011684968,0.672440031,1.995223996,2.941986001,0.799079371,2.701856135,0.884406347,4.227036431,1.71779248,0.0967845,0.040925607,0.982092987,1.155070778,3.329686656,0.32645663,0.327215699,0.004542113,0.034026386,0.310077857,0.385297814,0.181112946,0.238440901,0.20679782,0.782220466,7.94827739,0.216460886,0.88719511,0.05942433,0.005343169,0.058816813,0.004826242,0.801458713,1.766785507,0.351022531,0.809492424,1.025073785
28,"8e64cdc11e67a11a10ff9c5ec7d7ccca",0.004554347,0.63863148,1.988120456,3.079348679,0.651826822,2.858328577,0.891190813,4.162408177,1.316305027,0.076317351,0.029081257,0.846195216,1.344973399,4.163134723,0.396123684,0.282729588,0.012313947,0.032353818,0.349450469,0.322575611,0.209548554,0.24726624,0.202928422,0.821633697,7.0964874,0.255135879,0.875791322,0.056222552,0.005406487,0.047436803,0.004569401,0.727276038,1.77402388,0.369721046,0.871590994,1.031874542
28,"bcb6e2780a4680c455608d8ad0db2295",0.00616606,0.664180531,1.97537185,2.90193393,0.734155247,2.767788933,0.888559864,4.224351135,1.71757766,0.105169141,0.040777508,0.962294438,1.245247916,2.856572552,0.279202311,0.301761503,0.004439165,0.030212689,0.249191682,0.350812246,0.177289087,0.23777272,0.193980999,0.748986204,6.748977353,0.228295045,0.892526389,0.057723357,0.005093204,0.041152443,0.005635873,0.739852563,1.75739739,0.368347352,0.825421219,0.883087341
28,"f398ce4b102d8ab35b10e16c94711238",0.010718014,0.64812717,1.984434231,3.12749613,0.756214624,2.678360813,0.818740134,4.168325045,1.560558509,0.08845113,0.035439103,0.539541972,1.300783933,3.123513398,0.204487738,0.261871897,0.036989785,0.029232719,0.334796388,0.23855502,0.188166793,0.245921219,0.213024875,0.858548061,6.204957607,0.279652565,0.884533936,0.053893775,0.004987074,0.04509859,0.003813403,0.79626005,1.936406042,0.370268893,0.805855931,0.971533195
28,"6385047990d85370adc8d7d6c28d5c76",0.008442265,0.671648307,1.972973327,3.119629476,0.806729806,2.662614094,0.903157168,4.205645147,1.797759256,0.098591937,0.039651064,0.96312967,1.163585687,3.16288834,0.337142913,0.328268375,0.016566992,0.033272924,0.261471631,0.301838403,0.178299275,0.235973736,0.215156609,0.789095206,7.761914984,0.209075571,0.898560252,0.050077567,0.002729711,0.04649054,0.006244542,0.800837453,1.800814688,0.376733212,0.804346239,0.945894249
28,"0cfb5963370a57f6bb0dd6aeea62dd57",0.010996566,0.664920221,1.983806821,3.296681595,0.838318491,2.611998129,0.869326215,3.950237394,1.757951114,0.099502855,0.029123581,0.806357391,1.198360724,3.20609457,0.245045539,0.328343268,0.001992087,0.034289591,0.254916704,0.331347635,0.173517085,0.234970155,0.212116847,0.782207792,7.647881448,0.197764117,0.899052555,0.056740455,0.005282943,0.051327241,0.005848632,0.779062498,1.735592688,0.36496325,0.794075204,1.017967492
28,"69c268d98d5e094ce9ebbb0fb69f10d7",0.008195613,0.6878209,1.985348592,2.831730049,0.800471298,2.706595846,0.86974179,4.143886029,1.626125311,0.102418723,0.040472628,0.985732049,1.196734125,3.072252691,0.349314821,0.328296911,0.007243398,0.025339967,0.416236783,0.248771982,0.186048459,0.234795392,0.193122796,0.748361621,7.609343352,0.228988348,0.894388268,0.050354276,0.009144085,0.046023464,0.009852315,0.79150833,1.721135475,0.357967821,0.822709271,0.981183239
28,"071a27ccea102a3aff540910f7f894f1",0.009021718,0.660164141,1.999532744,3.28307532,0.722312466,2.663433767,0.915557273,4.14537675,1.724335012,0.101536518,0.035040966,0.700425733,1.212218736,4.401003741,0.249890964,0.265451536,0.024568111,0.025464885,0.21709123,0.419464979,0.184334916,0.244708109,0.203909724,0.822464242,5.606233235,0.271741999,0.886247191,0.055725668,0.005682084,0.047078731,0.0033192,0.773840312,1.954337711,0.378564211,0.818378829,0.982992446
28,"ae3e0accdc17bd8deb628010dc10f370",0.011068053,0.65418523,1.984973094,2.901304926,0.710426488,2.441160239,0.843829862,4.130212489,1.742482374,0.102788144,0.04052904,0.835943207,1.261437604,2.851486077,0.254356514,0.287426799,0.012021368,0.033098802,0.242072466,0.434089021,0.186144201,0.246559623,0.209504466,0.752343719,7.155419719,0.218934272,0.887951977,0.058616743,0.005160647,0.053162224,0.004636232,0.806421815,1.834516658,0.367276549,0.856333056,0.855243994
28,"7b254ffe8af2f6ec09f6761919f089c2",0.01119841,0.67000627,1.970690035,3.031092649,0.792775571,2.700778737,0.919762343,4.229063979,1.837743294,0.104022618,0.041112509,0.937737057,1.215289232,3.703634713,0.295192865,0.328618646,0.014682063,0.038548222,0.269273867,0.420813595,0.178456182,0.239637345,0.205874043,0.790759985,7.907534409,0.227078961,0.893658885,0.059788871,0.005247387,0.055007015,0.005000663,0.785117581,1.815872898,0.352880999,0.832028985,0.979390715
28,"e4a4525cf9d0973dd6c26ef4654abd38",0.011590903,0.669216946,1.984320601,3.23895925,0.78816797,2.754212564,0.941193598,4.162562062,1.871603159,0.096436773,0.041663466,0.984444079,1.154109597,3.472541606,0.298555068,0.332272554,0.007050398,0.032254943,0.274420677,0.36591165,0.179219589,0.244148638,0.207926348,0.769288575,7.824175725,0.206783578,0.886931154,0.059822706,0.005706452,0.057800432,0.003768697,0.795802022,1.807693496,0.359110719,0.796001733,0.999597995
28,"6a3fcd2f51317aa7d387d2a5637c06d2",0.011369226,0.713076782,1.959804596,3.241773874,0.722633195,2.473846662,0.943108581,4.263946305,1.532094934,0.091665578,0.032590788,0.930286872,1.15392172,2.850273127,0.301105468,0.328202893,0.004790416,0.0404346,0.330672431,0.345762754,0.187724649,0.247220958,0.215550874,0.765150316,7.463029897,0.242882009,0.895974661,0.052466235,0.005916084,0.053885833,0.006102876,0.812548526,1.980003267,0.371559571,0.839094865,0.936132358
28,"a248f93cbda87252d532a7fb7876bec4",0.010190755,0.668504089,1.977093243,3.231706059,0.67101557,2.581731457,0.910919198,4.102237068,1.462336955,0.091454238,0.026768731,0.764224556,1.312444969,4.155271189,0.334705342,0.268441149,0.002437516,0.04843649,0.566909906,0.168017994,0.19061622,0.244639308,0.213467226,0.845275974,7.532359551,0.245121199,0.878530095,0.054830388,0.005023787,0.044990197,0.004315026,0.764946443,1.823508542,0.366949912,0.810597682,1.080044601
28,"6f4555b0b64a8074ab3d474868a56741",0.011344684,0.673167624,1.98415609,3.198112816,0.772708402,2.745253096,0.926986306,4.170946931,1.840592693,0.094408344,0.042407054,0.971559617,1.151872861,4.0899202,0.302977923,0.323936154,0.006037161,0.030021806,0.283533095,0.366335858,0.17709812,0.242463395,0.211362938,0.771380957,7.771702458,0.211053498,0.887141845,0.058016111,0.004948783,0.058915911,0.005214285,0.79443677,1.791347761,0.355933073,0.798185674,0.993807485
28,"d31df80741723dbaa22c824967c101d7",0.01150828,0.673026181,1.962125331,3.020308689,0.755348368,2.835408992,0.909602237,4.215049207,1.871053157,0.100495408,0.042930601,0.775812453,1.212824794,3.088322029,0.260064586,0.302850119,0.036966908,0.03185961,0.311684776,0.273293601,0.177872876,0.240915747,0.211083395,0.816388652,7.21871266,0.20808223,0.888309649,0.057794475,0.004667162,0.049537128,0.005701003,0.786700629,1.756486549,0.360171261,0.804944124,1.045311858
28,"f94070c704645fa46b56c889d2e4974d",0.011236365,0.646520055,1.985667996,3.28357484,0.833307107,2.545259309,0.878358825,4.018466914,1.630882598,0.080286865,0.040426574,0.330940789,1.256375838,3.291134889,0.277527768,0.323239322,0.012948825,0.032270686,0.338828558,0.325972221,0.172118979,0.234411437,0.219565936,0.79139327,7.520862841,0.234515109,0.887068332,0.056029893,0.00432013,0.052177879,0.005667226,0.800516765,1.871291513,0.385945809,0.813132638,1.000705741
28,"53237731af7ed91249cd810a3b4bc2c2",0.010362531,0.661954248,1.959909503,2.753531728,0.727979293,2.79185287,0.863465926,4.191469369,1.649061394,0.113390756,0.036534786,0.944681294,1.193885053,3.011712649,0.257624039,0.317902719,0.009554984,0.037828598,0.335367822,0.285420487,0.177346102,0.237330823,0.19424235,0.735756986,7.29846548,0.235582982,0.897779921,0.058415881,0.005509336,0.034886764,0.005966129,0.754322933,1.76178473,0.362283811,0.852318044,0.996948837
28,"0b36eb3eb62c07593b561395b241fbbd",0.00817118,0.656729542,1.967037351,3.154194428,0.637443673,2.771753745,0.900617877,4.138473696,1.506266746,0.088757721,0.031916401,0.790663486,1.392620855,3.727000003,0.358190711,0.291658034,0.009544332,0.028813634,0.339118891,0.348755934,0.199219719,0.246220718,0.197211015,0.799348029,7.364026225,0.265105354,0.877964526,0.055367006,0.004874484,0.027786626,0.005181955,0.759456335,1.798704604,0.380223367,0.877223725,0.870558764
28,"4f17e78ecec795fa0b7c7aae4159cb50",0.009491257,0.677499805,1.949479413,3.439291064,0.794889467,2.675072668,0.878152778,4.205022208,1.949686092,0.116859529,0.038429914,0.372631459,1.360886356,3.125590363,0.345714835,0.30856783,0.00335333,0.039139091,0.305021597,0.357389259,0.184615836,0.2351826,0.202940245,0.766144917,7.584123047,0.223605541,0.894657099,0.057747059,0.005020798,0.054449513,0.005189418,0.779110591,1.845496386,0.358702467,0.800858842,0.991231575
28,"67d98bcd776f45b376e3d9300a516835",0.01171269,0.673183224,1.987716124,3.143043351,0.775093673,2.768025013,0.931773065,4.182011193,1.876506581,0.095260449,0.04459135,0.967494144,1.161123063,4.020561263,0.285047365,0.314494956,0.0022214,0.025236395,0.279025361,0.331188126,0.177350697,0.241865706,0.207220258,0.772847832,7.796570024,0.213124545,0.890134727,0.058247695,0.003962476,0.05909246,0.004715842,0.799526215,1.800673882,0.358366795,0.795373314,1.003128392
28,"9dffc2a109282048c9dc503eb442af67",0.011542292,0.681055231,1.955505559,3.405796545,0.781436764,2.922452147,0.904517307,4.096261539,1.549834789,0.078327289,0.042341521,0.957656826,1.158862545,3.501066888,0.255508373,0.362749722,0.012923364,0.049155982,0.44358374,0.167108498,0.181445714,0.23387926,0.19821724,0.74317015,7.940545873,0.233975802,0.881380287,0.059418397,0.005123601,0.057747378,0.003246312,0.803686058,1.867182073,0.399219724,0.800349074,1.020357353
28,"89ab95597677b937fc2b9ebdb05cf9bb",0.011550138,0.659999657,1.98844033,3.054731021,0.844230432,2.70735151,0.85339067,4.221260834,1.822898909,0.099525816,0.04012483,0.958543443,1.175875634,3.25760648,0.3116337,0.311722595,0.013068121,0.030739292,0.370330851,0.234731,0.180828879,0.232365053,0.220119198,0.782151437,7.862375292,0.218813445,0.891664183,0.057734989,0.004739967,0.058392584,0.003427278,0.796375267,1.772692519,0.362342104,0.831327237,0.977032047
