"nhits","uid","acqres","clinsub","comp_rt","cscal","dx_ageA0","eta","g","infclr","infnon","infsub","kA0","mort_nutmoderate","muDc","muDn","nonrec","nonsub","p","prog_ageA0","prog_nutmild","prog_nutmoderate","prog_nutover","relfit","relnon_r","relnon_s","relsub_r","relsub_s","subclin","subnon","succ_strs","t","unsucc_nutmoderate"
18,"17ad38a5720fc87a5ab323999897fe9d",0.010187192,0.711999218,1.487473465,2.508287188,0.390272901,0.780726575,3.493311809,1.488102914,0.09280861,0.018246806,0.441682978,2.326010499,0.087822007,0.002182362,0.160650454,0.210163014,0.292304886,0.84854288,1.455350484,1.811673716,0.656209125,0.858041313,0.037821926,0.002815597,0.030607173,0.008268909,0.92167213,1.968646628,0.442373753,0.850453291,1.097093615
18,"706a4d244baa8ed913a908bd5f00c387",0.011710545,0.71703449,1.504123925,2.192766126,0.364570924,0.758605847,3.49212976,1.362227362,0.099742644,0.011020242,0.44483037,2.303941927,0.080611665,0.007704292,0.150992228,0.210334725,0.295607887,0.898818417,1.466149636,1.839000888,0.648125858,0.853275217,0.041014521,0.000467749,0.029036903,0.006387171,0.935406506,2.009739661,0.456534971,0.873457555,1.111735427
18,"7397119bb88d078aab1cc1fede1b2db4",0.01199527,0.719204662,1.521222332,2.218252472,0.357271066,0.773816319,3.47648828,1.335183777,0.096733488,0.014139058,0.432512907,2.253882395,0.086279799,0.003862739,0.157525621,0.211513112,0.297892966,0.881561944,1.465715023,1.838284872,0.656784823,0.85343637,0.041665271,0.000986519,0.029866237,0.006573646,0.932171599,1.988613773,0.454448014,0.85749281,1.096090398
18,"e4146416afb8ee58a88780311f731ab6",0.011703133,0.706231921,1.478598148,1.697672902,0.311631548,0.889192527,3.317943547,1.018896029,0.105806238,0.011312555,0.532091451,2.129238057,0.077378132,0.016639559,0.147310078,0.210359899,0.287334395,0.886534278,1.462830197,1.816595529,0.64814046,0.832337166,0.045359727,3.74e-05,0.022931873,0.005995343,0.92412411,1.960630734,0.431115068,0.843355579,1.187565822
18,"5093b275b7863a67784fdeb32a8d4e60",0.011940643,0.718238042,1.50691595,2.143460346,0.363651234,0.763736955,3.425267033,1.279617719,0.096279307,0.01118851,0.453216462,2.129104453,0.090605473,0.00363133,0.15088091,0.212077288,0.295448869,0.893858061,1.466611348,1.828965798,0.654717003,0.856934525,0.042783511,4.26e-05,0.027509442,0.006208769,0.938283442,1.996582241,0.451709813,0.863876998,1.090096084
18,"cb94e125bfb00cba080ccc3add9c8d5b",0.011688022,0.717545844,1.514466637,2.29290103,0.366929322,0.776997363,3.4809567,1.392870256,0.097635554,0.014850365,0.426464393,2.291742183,0.085128606,0.00626685,0.158445464,0.212030693,0.294679277,0.875166369,1.461616854,1.832863645,0.659530516,0.852117043,0.043113687,0.000519858,0.029800946,0.006257214,0.928801614,1.978550931,0.448165314,0.855596096,1.097895657
18,"4d1755d33538a55827bdc9ddb0f3358f",0.010696385,0.718259957,1.50704596,2.393650489,0.372213505,0.789457052,3.485635322,1.422862185,0.095134976,0.016057383,0.432741911,2.334821888,0.082773939,0.003865381,0.159074666,0.211470293,0.293837066,0.856996708,1.459146834,1.825018795,0.659809085,0.852666193,0.044042102,0.003570683,0.030435623,0.007772122,0.924943158,1.974049805,0.442049258,0.850376749,1.092526446
18,"7ad85ba5cf59cf3334198c273d91fbc1",0.011604246,0.71709911,1.511998888,2.267057823,0.368857115,0.768026513,3.482794879,1.379214011,0.096520809,0.015001555,0.433293856,2.256694161,0.087069415,0.00453693,0.157751901,0.210965599,0.297430041,0.87876546,1.464397327,1.833769755,0.655645642,0.853468903,0.039201151,0.000946422,0.029650956,0.007119616,0.929995993,1.982444423,0.452774278,0.857914808,1.102014578
18,"9c3ea749dc2901ad65977401931c9c30",0.006107532,0.703895883,1.521892686,2.060410211,0.370396105,0.78417615,3.512997656,1.317293983,0.096765779,0.012051424,0.477792164,2.490001557,0.085088216,0.00258709,0.14207996,0.216945876,0.28302216,0.880592279,1.462640602,1.834334306,0.655499106,0.872103634,0.03855688,0.001498501,0.031927698,0.003681668,0.931876177,2.009856853,0.445744141,0.896226996,1.118879295
18,"cf2feb33b4c22e51a5bbd86185e897eb",0.011771795,0.713124796,1.507515424,1.940840443,0.347718491,0.784483773,3.343967353,1.157506816,0.097996931,0.010757697,0.484024383,2.055249459,0.087807893,0.005947465,0.150915879,0.212286425,0.29451922,0.897147163,1.46752127,1.824959575,0.653256566,0.849966379,0.043885085,6.36e-05,0.025612604,0.005990165,0.933733053,1.985894702,0.447904364,0.857109547,1.121166722
18,"d885715a66fe287e9161031ed063bcce",0.005396155,0.714390852,1.505830282,2.132098527,0.358401916,0.764721124,3.486748138,1.322859855,0.09961951,0.011184427,0.454539589,2.376444201,0.080551951,0.007892197,0.152740294,0.21273764,0.291964317,0.897904174,1.464128989,1.83586486,0.653347071,0.860576456,0.041348752,0.004901398,0.031215284,0.008702657,0.933336671,2.005606646,0.448611381,0.875678396,1.119907786
18,"20ecfb4c0cc08c561a0d3516498577ed",0.008366844,0.713338227,1.477475719,2.317913203,0.364262127,0.78063,3.472759766,1.282093413,0.090600659,0.010781606,0.396374307,2.44041428,0.087059262,0.00267301,0.153013014,0.215293222,0.298686757,0.903804579,1.457433788,1.831661293,0.655241236,0.845768543,0.039666357,0.006213927,0.025619665,0.009947744,0.931825968,2.020426546,0.457772137,0.863407625,1.13966577
18,"f14371b1e90fbc72d2e75c423a5e56d0",0.01189187,0.719037648,1.482328046,2.158647115,0.353088489,0.750459387,3.456074354,1.276484213,0.096450965,0.01106206,0.432955231,2.233037729,0.086794411,0.007377173,0.151154892,0.210233132,0.298425486,0.896014702,1.462997166,1.830434022,0.656057607,0.848424854,0.043099257,0.000695896,0.029606229,0.006368834,0.933981074,2.011879198,0.458502091,0.860217438,1.12080089
18,"08cf7196580c5b380bda64974eda8bd7",0.011897799,0.71978461,1.488271997,2.254020006,0.360101459,0.752335598,3.449526,1.301000349,0.093639766,0.010676452,0.411785675,2.338162361,0.085868574,0.007468706,0.150615058,0.211196002,0.297855963,0.899529123,1.46507243,1.832025429,0.656354224,0.848548346,0.042227067,0.000723775,0.028967878,0.006481895,0.936836142,2.011821261,0.457265278,0.862234954,1.119096809
18,"aa33559c20978e2d072aa37df77f49c8",0.011015432,0.714719925,1.489735443,2.387175518,0.375759845,0.759072153,3.475879905,1.432807305,0.094928956,0.014394889,0.439041028,2.271212426,0.089254079,0.001714321,0.157166326,0.21229597,0.294949575,0.87263262,1.457294195,1.821480464,0.659847231,0.853927881,0.044685263,0.002416318,0.029313326,0.006714603,0.927648798,1.979996267,0.446784978,0.859324324,1.103780381
18,"09991906533921d6c08b565bbe21cd00",0.008719651,0.716453555,1.46973317,2.097102323,0.359757103,0.783846571,3.496842407,1.213146424,0.090836682,0.015385882,0.446696616,2.219901755,0.09303218,0.001044791,0.150461115,0.213519366,0.289602133,0.886181737,1.450468283,1.820222672,0.641482429,0.849026246,0.043795212,0.000333721,0.027642743,0.008443307,0.924588154,2.029390549,0.457218857,0.849903517,1.155724493
18,"676c5258a044b0ffd6a9afdebbc25190",0.011986062,0.714562571,1.496872047,2.005974772,0.350589201,0.798315778,3.411608115,1.212652163,0.097037133,0.01282299,0.482262892,2.210229254,0.081469701,0.012075809,0.151062749,0.210807418,0.292101556,0.907619828,1.458871229,1.820335884,0.647772894,0.855275008,0.043336758,7.18e-05,0.025558355,0.006313759,0.9397649,1.984341777,0.443073304,0.860222988,1.104410196
18,"8a04bcbd2ad1f58a65e10c78a448b352",0.011930015,0.718186269,1.49918267,2.190843054,0.356088583,0.743063188,3.455299478,1.33228163,0.098264332,0.010441694,0.434174772,2.278403865,0.084123659,0.008796519,0.151678289,0.210311769,0.29812796,0.898815668,1.468501985,1.839146806,0.655445558,0.851018197,0.041680692,0.000571743,0.028841957,0.006378229,0.937594761,2.00393878,0.458358238,0.869747309,1.106046391
18,"061626b96dc8cd53de8284bc3fd8a931",0.007030714,0.715316456,1.468500522,2.106285536,0.355685808,0.77416376,3.493669757,1.224405974,0.088839372,0.016418504,0.445273316,2.221725048,0.090307695,0.006021824,0.150184467,0.211975343,0.295267679,0.887421546,1.45214166,1.821304187,0.647752504,0.847676545,0.044635151,0.00063517,0.026916524,0.005725446,0.925447367,2.023968279,0.45333667,0.852276841,1.15036991
18,"7c9b465f57a085613453b7cb0375b85a",0.011073383,0.719428707,1.484914402,2.154295004,0.354358301,0.75440036,3.459531557,1.26771497,0.097514834,0.01054601,0.432153994,2.231616425,0.086244253,0.005692967,0.152604199,0.210653313,0.298211286,0.895843069,1.460945216,1.829592071,0.65419778,0.848054274,0.041572788,0.001279089,0.029849296,0.007472998,0.934106489,2.013756057,0.458919197,0.861647758,1.12565443
18,"258e73b4d56d999c42b9f448e4e5cd1e",0.011332588,0.717340878,1.485639978,2.287684491,0.36600993,0.763716856,3.463868264,1.292012897,0.091187589,0.01040252,0.402237956,2.397432457,0.084684457,0.004101378,0.147370395,0.21307084,0.294529501,0.898053707,1.464090514,1.82698349,0.652841904,0.849538481,0.047999783,0.003337754,0.030512018,0.004821464,0.935613152,2.026264622,0.455090594,0.85695534,1.127065237
18,"f5c41b54220e6bd788f4509d21deb6e9",0.011472506,0.719321171,1.492804945,2.138154859,0.357546254,0.766381391,3.47820254,1.231686188,0.095606324,0.011031614,0.434580434,2.228170631,0.087085118,0.008719456,0.154293095,0.214130793,0.296145778,0.894527974,1.455762892,1.828330109,0.645860869,0.846119236,0.037004816,0.003256487,0.028844336,0.008728195,0.934796464,2.021308552,0.455491332,0.862797319,1.143459012
18,"a79ac5ed6cdd52e626cd53f1341bda78",0.011302407,0.719453594,1.506928512,2.198240591,0.366464035,0.764832416,3.500991129,1.371419036,0.098532533,0.010771683,0.446974545,2.306821414,0.078027403,0.007554467,0.149572767,0.211804935,0.296184665,0.902992651,1.468866583,1.839507707,0.645118751,0.853216537,0.042686084,0.002017298,0.027919996,0.008935668,0.938702848,2.012797429,0.456980457,0.875317972,1.113631303
18,"7a9288cce6e3334461a173b19ad3d6db",0.011225806,0.717503593,1.482699694,2.30818123,0.369615858,0.774170574,3.47194869,1.28701467,0.09108661,0.011111894,0.398348986,2.431882929,0.084757212,0.003598608,0.148470267,0.211185722,0.295229923,0.897051756,1.461277825,1.824279244,0.652084893,0.849978407,0.045230399,0.002325926,0.029657072,0.00511036,0.934181585,2.028080193,0.454225984,0.857281753,1.135411077
18,"6174e7ec6c03c7c9acec7f108aed7980",0.011664236,0.719697414,1.50704939,2.203985199,0.34510466,0.753423495,3.443825523,1.291150823,0.096253659,0.010722611,0.432371254,2.24083259,0.08720599,0.004323173,0.15303585,0.210441153,0.298726117,0.888448978,1.46866068,1.838271507,0.658652749,0.853083258,0.041318167,0.000359377,0.028608259,0.006445456,0.938937576,2.003562357,0.461398442,0.861668453,1.091460584
18,"e79e74afa115a25ed0d0944e1473ad9c",0.011939715,0.708740325,1.511463577,2.091917735,0.362339961,0.774138126,3.490750345,1.308235918,0.102182044,0.011342947,0.467602292,2.440083943,0.086314056,0.003954422,0.153060394,0.212460485,0.294952933,0.888219757,1.468524104,1.832161201,0.656900878,0.865831502,0.040244378,0.000493333,0.027970265,0.006501292,0.927228072,2.005797381,0.453217555,0.883933633,1.119581373
18,"40d1c3c0050aca184226ecb855646946",0.011973572,0.716424041,1.491904011,2.24530306,0.358209322,0.743529174,3.447526664,1.302430706,0.093542793,0.010125606,0.411911713,2.32045841,0.085030972,0.006486262,0.150305243,0.21340215,0.295009129,0.899123047,1.467892545,1.833486319,0.65717482,0.85197723,0.048260615,0.003324018,0.030298442,0.005654005,0.936991268,2.015330517,0.459288423,0.856448989,1.112393045
18,"a0a591f9c06349eaae15c4136567637b",0.010093049,0.713252864,1.488706532,2.28761759,0.363961106,0.75754734,3.463983523,1.288406319,0.087349304,0.014238602,0.407334781,2.393819069,0.084906297,0.004086454,0.151197096,0.210127886,0.29424275,0.896840756,1.459205229,1.823319872,0.657051025,0.854973433,0.049873708,0.003266742,0.031746776,0.007060894,0.936078748,2.027498482,0.455336246,0.852413679,1.122389835
18,"95205ad0a26293a3d03f4effcbbd643c",0.011898701,0.719756082,1.487644055,2.259409211,0.361130247,0.75458436,3.451658942,1.299543668,0.093367446,0.010786745,0.410580802,2.347446972,0.085864948,0.007236077,0.150465891,0.211313535,0.297641423,0.899462484,1.464558692,1.831209528,0.655987631,0.848600551,0.042181862,0.000713532,0.028968699,0.006489562,0.936515043,2.012982554,0.457009727,0.8618868,1.120921868
18,"80c7b8aa247b528fd6a18d9f7e76e64e",0.011722941,0.712584768,1.497127115,2.424116927,0.384827764,0.773690738,3.486355109,1.4722987,0.096082953,0.017149951,0.428696959,2.318915815,0.087038721,0.006802502,0.161411614,0.211681732,0.291594997,0.864391451,1.456374342,1.820614812,0.658258045,0.854563059,0.041742876,0.0005985,0.030921506,0.006468874,0.92406903,1.968520139,0.442930482,0.853450003,1.101290406
18,"fe4b5b6b7465825e497cdc8104ca3ecf",0.011409499,0.719714742,1.537342048,2.218288173,0.367560988,0.797881348,3.514482966,1.367641938,0.098398127,0.016124062,0.434907342,2.259275867,0.084861288,0.000731697,0.159428929,0.212496468,0.297245571,0.871714192,1.463919416,1.839932242,0.655268258,0.853454793,0.041229092,0.001484822,0.029226692,0.007379503,0.926546276,1.977121975,0.449318149,0.853523998,1.100175319
18,"49776a822e506bade413e4ec3b9b2f0c",0.011577508,0.718000435,1.524629284,2.246909006,0.359866505,0.786266816,3.488176638,1.345145309,0.096736066,0.014952162,0.4352684,2.260438182,0.086907603,0.001786442,0.15813119,0.211361187,0.296306016,0.872657007,1.464240955,1.835216622,0.656081059,0.856225516,0.03980281,0.00045974,0.029638934,0.006789945,0.930437607,1.986935204,0.454164799,0.854813218,1.092340591
18,"7d571bb2324bcffb541b04b2c68b357a",0.010500635,0.715907785,1.481580097,2.150695299,0.354365152,0.756432998,3.464996757,1.260449536,0.089189226,0.014753667,0.437810319,2.234485165,0.090425915,0.007029209,0.149732385,0.213001434,0.292971247,0.891068552,1.461216042,1.832052127,0.647749968,0.848611959,0.045893974,0.000432748,0.026619182,0.008923507,0.931934252,2.015663343,0.456435954,0.855253825,1.130766255
18,"8e1f99af668571b1e75a2a71885eab40",0.011114474,0.718944191,1.478968938,2.139166597,0.355265553,0.761290234,3.469608264,1.255227515,0.097079687,0.011276227,0.436274837,2.227138933,0.086798115,0.005133845,0.152215297,0.21027223,0.297257296,0.894390771,1.458627708,1.826261155,0.653869466,0.848338461,0.042242856,0.001104698,0.029944556,0.006806994,0.931333426,2.017862016,0.458446396,0.859278079,1.132001226
18,"2ab3f111d3cb4d6fee303dd025c92638",0.010560569,0.718203672,1.474743699,2.112986015,0.357275562,0.775063924,3.490013124,1.224194729,0.096284607,0.011912503,0.441471297,2.219581296,0.085760536,0.004062789,0.152985314,0.210843695,0.296634969,0.892085878,1.453707993,1.820561774,0.651264688,0.847510235,0.041416558,0.001843625,0.030172252,0.007231346,0.928089889,2.025700815,0.456257383,0.858477601,1.148007942
18,"77791c671f856ff0201f9739264f55e0",0.011621296,0.719386893,1.485490631,2.162773249,0.353256426,0.749303786,3.453585094,1.277996428,0.097024114,0.010604648,0.43119721,2.234195357,0.086479396,0.007158174,0.151856933,0.210484015,0.298596409,0.896506555,1.46305339,1.831394501,0.655602492,0.848199028,0.042232301,0.000992224,0.029638667,0.006927562,0.935047357,2.011052691,0.458862815,0.861612703,1.120108634
18,"e32dd3c9f4b34fce69243c15720ef387",0.011443774,0.717888626,1.483977238,2.122223554,0.359548131,0.773973343,3.482734099,1.22710573,0.091416558,0.013492107,0.44003607,2.227290361,0.093837992,0.004742243,0.149973195,0.216427562,0.290585459,0.889640992,1.454725953,1.826869892,0.637324433,0.848167703,0.040821308,0.001255207,0.02738098,0.009437889,0.930905951,2.024573796,0.456829833,0.853041444,1.147691328
18,"762517e75b5202677a6e1809cffa041b",0.011796192,0.706299368,1.503410794,1.978744784,0.347263973,0.796524103,3.399208883,1.129154707,0.094842885,0.010854678,0.469308972,2.037217608,0.089265674,6.87e-05,0.150438768,0.211568648,0.297476624,0.891002583,1.462862858,1.817001526,0.647008465,0.846212986,0.044874469,0.000228319,0.025595862,0.005916424,0.937481856,2.003629981,0.448841818,0.863223919,1.114363651
18,"ea18a61498b9c44242304798108286ad",0.011869253,0.711616722,1.5078019,2.12187121,0.360479017,0.764834699,3.480313484,1.3157425,0.100994927,0.011070352,0.45752422,2.391269756,0.085610609,0.005412525,0.152602602,0.21187343,0.295868305,0.891458177,1.468474737,1.834266599,0.656390533,0.861367486,0.040696306,0.000557448,0.028246387,0.006468953,0.930373613,2.005288184,0.454762121,0.879671167,1.115586518
18,"b8eb08cc702fee2f28c9a0c57015c9d1",0.010563798,0.71374784,1.506294326,2.154998245,0.363657948,0.764420262,3.493838097,1.342997581,0.100408567,0.0115048,0.453846273,2.354810361,0.081813326,0.006715324,0.151819674,0.210659417,0.293977042,0.894771137,1.465742839,1.836597152,0.651131834,0.85797474,0.040355721,0.000376307,0.029493883,0.006062014,0.93189618,2.00834903,0.453818366,0.876694848,1.115187788
18,"ec574fce8aadd521de10ca2153f0914e",0.006738218,0.711327135,1.513610053,2.086674145,0.363397347,0.773775257,3.485203568,1.301689117,0.094713987,0.012222498,0.469457072,2.440121861,0.082240683,0.00573657,0.145732192,0.214123951,0.289499363,0.892327886,1.468486241,1.837981534,0.65658311,0.866506725,0.03868538,0.002984421,0.031676731,0.008922556,0.938466173,2.008741202,0.444431409,0.886646288,1.114048165
18,"c0c98577cfdd24a9354142902550ea02",0.011658925,0.708148333,1.512185684,2.082825472,0.362034766,0.775686693,3.491111888,1.303489276,0.10226673,0.011381809,0.469712708,2.452395514,0.086546224,0.003686455,0.153255678,0.212831744,0.294722881,0.887461778,1.468654378,1.831530797,0.657653259,0.866956249,0.040293187,0.000434845,0.027878211,0.006598527,0.926501524,2.005518585,0.452897453,0.884857913,1.120594302
18,"362ccc5b538b3114678d17a9a98ea714",0.011649959,0.71458603,1.507798872,2.367017488,0.374924908,0.780982551,3.486173914,1.427810856,0.096547293,0.016315158,0.429541519,2.306882247,0.086524066,0.005364808,0.160363108,0.211738842,0.292628908,0.866125241,1.458564913,1.825527151,0.658374472,0.855001481,0.041675011,0.000359919,0.030393233,0.006389041,0.926187316,1.974577231,0.446146554,0.853190667,1.0964107
18,"2fdc0fc9d9391fc91a3b16eedae35eed",0.010042829,0.718046894,1.483582154,2.309841408,0.3697489,0.775101294,3.471380245,1.287596662,0.093208237,0.010143049,0.398538781,2.433035533,0.084948465,0.003308322,0.149152116,0.210897464,0.295112645,0.897266285,1.461146371,1.823587854,0.651621307,0.849621932,0.044772268,0.00077312,0.030695658,0.005435221,0.934417288,2.028259245,0.45365508,0.858185839,1.135741896
18,"32aa032450a0a9115efc40b90c0e082d",0.011594898,0.718046949,1.47257589,2.132804039,0.354072236,0.762215364,3.472614149,1.255348867,0.095416382,0.011885099,0.438862287,2.225255379,0.08652747,0.004535299,0.149916819,0.210275345,0.29780125,0.893489307,1.45986712,1.824391074,0.654383077,0.848726047,0.044809944,0.000383792,0.030265247,0.006315686,0.9297348,2.018520549,0.457275513,0.856293212,1.132255011
18,"796babad532e55b7207357f38cf5fb02",0.011465497,0.710721949,1.512060276,2.122745296,0.367095067,0.777333462,3.509964083,1.339445267,0.102128966,0.011469143,0.466045538,2.412377108,0.082807112,0.004621452,0.15207378,0.212280457,0.293826732,0.891516584,1.466548474,1.834048294,0.65057221,0.863245465,0.040336267,0.00045734,0.028287165,0.006555085,0.928681475,2.009976871,0.453468611,0.882842008,1.12054475
18,"ea04502b580b5746b4e2f87b1162e9bc",0.003275741,0.704555082,1.518254755,2.040712558,0.362361882,0.788490359,3.501477794,1.293629783,0.096835478,0.012728758,0.478799727,2.517859198,0.082182856,0.001452356,0.144140059,0.212244638,0.281333816,0.882470198,1.469804227,1.827601228,0.65935428,0.871727388,0.044928405,0.006239019,0.030903673,0.003831487,0.929165979,2.005399372,0.445769575,0.894833337,1.124148019
18,"a54c181a429ed9855f0d2f64a061b5ac",0.007320408,0.719690233,1.472857417,2.10718291,0.356722871,0.774591771,3.490120822,1.227832726,0.097696954,0.011386907,0.437212007,2.208665522,0.086471027,0.001155257,0.151998571,0.211305575,0.295895535,0.895765916,1.449968609,1.821175209,0.642669905,0.850459587,0.03886588,0.002716388,0.03496354,0.005751084,0.932584315,2.029946433,0.4572841,0.850842572,1.150122162
18,"fa0733b79bd5130e68cfc962200d7530",0.010632225,0.713885989,1.492680857,2.461414827,0.381727872,0.779828406,3.487609093,1.457452604,0.093217971,0.017117471,0.44086642,2.314178973,0.087557062,0.001659955,0.159979323,0.21110803,0.292987539,0.854460533,1.456075797,1.815761618,0.65771294,0.85701019,0.041400964,0.003173083,0.030864828,0.007703582,0.923590964,1.973389805,0.443270321,0.852147261,1.095731907
18,"2483dca69f2387edde9b80b24f0f359c",0.01168132,0.714991799,1.518182408,1.956963246,0.358142531,0.769026253,3.327909195,1.172779222,0.096975639,0.010933447,0.486456377,2.004138435,0.09120961,0.003794369,0.15138062,0.213019208,0.293989002,0.89910195,1.468857197,1.826254242,0.654356073,0.857327267,0.043720479,9.52e-05,0.025597831,0.005907047,0.933716244,1.985502876,0.448708063,0.857277097,1.108359995
18,"fbeccc27959e8310e7f3381689e8b8c2",0.009763796,0.718694074,1.506107363,2.194558921,0.367387004,0.769090809,3.513643325,1.37737949,0.100870023,0.010939421,0.450448097,2.318190767,0.076779721,0.008207249,0.152205895,0.211218486,0.295282016,0.904204932,1.464914397,1.839281992,0.642505717,0.854811707,0.041330067,0.003649143,0.029526599,0.009572072,0.936006817,2.013198825,0.453154049,0.873242881,1.118374427
18,"8744dc590ee817135eab6187369d85b8",0.011875328,0.717458496,1.501688301,2.190190165,0.360049131,0.750527567,3.472488675,1.345569337,0.099065022,0.01068876,0.43945125,2.292434321,0.082717621,0.00822144,0.151362683,0.210408821,0.297026222,0.898613162,1.467440062,1.838953832,0.652103763,0.85227968,0.041341919,0.000603356,0.028910207,0.006368085,0.936485953,2.006622089,0.457502832,0.871718947,1.10885496
18,"bad4e1b35e5416a4140bdfa2a8d3b550",0.011948749,0.717463155,1.503587878,2.233927677,0.353365678,0.751905977,3.455596578,1.322213919,0.095621027,0.011927228,0.437376068,2.224352373,0.089774888,0.00221864,0.154617284,0.211202141,0.298346126,0.88770759,1.465565759,1.834094966,0.657524344,0.854873837,0.041804181,0.00059241,0.029040216,0.006355941,0.936264552,1.999340385,0.459574572,0.862773358,1.096782769
18,"82234445954130afee33678a5244a0bf",0.010655304,0.718968929,1.483508392,2.281463531,0.363491558,0.764694164,3.458325177,1.293533713,0.089799138,0.011276889,0.406956922,2.386569063,0.085803215,0.005353566,0.148252483,0.21306723,0.298773042,0.90142575,1.460616419,1.829146872,0.654818267,0.846317308,0.041136911,0.000848581,0.029125878,0.007190039,0.936321156,2.016964454,0.454363653,0.865112115,1.128020309
18,"61749b38b0ae996bf662e4fdc31ef718",0.009138957,0.716798346,1.482348162,2.114189173,0.358363127,0.776256702,3.492445828,1.214691923,0.089532724,0.014960697,0.442302003,2.224977705,0.089918272,0.007369249,0.151721878,0.214633851,0.292591514,0.888560053,1.45255143,1.824104916,0.641672303,0.846653278,0.040764513,0.002049056,0.026898469,0.008477512,0.92948207,2.025823483,0.453414823,0.85628009,1.153672857
18,"84ee38eed04b63408063078893f76afa",0.011200047,0.718911011,1.492088705,2.229304665,0.354834968,0.739733048,3.439510213,1.306167652,0.093987866,0.011384491,0.418963461,2.294534406,0.086259205,0.008644638,0.152644682,0.21064368,0.298324505,0.899923707,1.465637747,1.834398619,0.65930953,0.849399274,0.042783328,0.000856085,0.029414856,0.007733572,0.938140735,2.006672315,0.458956774,0.862235647,1.109175293
18,"8202345be7b37bc0d714954501e00bd0",0.011430906,0.711741366,1.509367345,2.131241613,0.364430519,0.770475343,3.497503101,1.334125585,0.101572076,0.011297742,0.460322237,2.391112118,0.083504719,0.005415059,0.152244761,0.211760666,0.294635559,0.892505475,1.46676686,1.834853502,0.652142527,0.861395764,0.040341057,0.000786146,0.028629975,0.006502088,0.930123755,2.008192733,0.453769381,0.880245449,1.117815462
18,"f4d43a6183c8fde674c6cf2ca422fc76",0.008738843,0.715420615,1.477566425,2.32297626,0.367045007,0.778855521,3.475942493,1.277505972,0.083691857,0.015381572,0.400508705,2.459880003,0.087088677,0.003527556,0.150337348,0.211090234,0.297717312,0.900411772,1.453086337,1.821746628,0.654699374,0.845642561,0.043134598,0.006031689,0.027971069,0.009623027,0.933829734,2.029165125,0.452771645,0.860157903,1.138108789
18,"ece337f71aad025a4fcc1e0cf45efafa",0.011553648,0.711197204,1.507946178,2.111371326,0.358926129,0.764576713,3.475772093,1.306236468,0.100846412,0.011014599,0.458491736,2.401790232,0.086220888,0.005275689,0.152986751,0.212305478,0.2959394,0.890739977,1.468998761,1.833581451,0.658242658,0.862308936,0.040905236,0.000479217,0.028078744,0.006664561,0.92986095,2.004165893,0.45466648,0.880178214,1.116052831
18,"9f3ab4001467b2f63dbf1ebdc893439c",0.011901838,0.717584203,1.514674045,2.271900445,0.35718689,0.77693593,3.474018799,1.336657303,0.095556793,0.014027178,0.438856387,2.260375649,0.087571801,0.000359952,0.157808849,0.211255038,0.296485655,0.872758444,1.463970882,1.832653713,0.656020817,0.856554753,0.041781896,0.001307444,0.029740071,0.006897901,0.932165292,1.992995992,0.454962135,0.855694932,1.090884002
18,"e321f24a28badaa3d782749a6387ec6d",0.011273391,0.715969245,1.51518346,2.356494038,0.375832415,0.791366575,3.497958541,1.424186962,0.09667454,0.016846292,0.43177016,2.310344352,0.085145018,0.00378438,0.160554126,0.211709413,0.293255632,0.861208608,1.459534805,1.827440378,0.65716766,0.854866465,0.041025417,0.001242461,0.030204548,0.007134168,0.924847961,1.972749225,0.445102557,0.851073314,1.095936924
18,"75e3795d43c9f4fb7042c1d3fec99a2d",0.011975132,0.71512099,1.508736749,1.990423991,0.359979104,0.777887171,3.374213332,1.193911222,0.098515323,0.010833432,0.470953715,2.049930163,0.09071476,0.005065038,0.150694368,0.212732248,0.295912646,0.89270016,1.468622464,1.827519352,0.65224546,0.851394358,0.043923674,5.7e-05,0.026091452,0.006054399,0.936814082,1.992420104,0.448976577,0.860124771,1.107119606
18,"7f092f6b78b9e349647d1af4b74ef222",0.011841379,0.710351762,1.485486201,1.83665217,0.322210851,0.846174828,3.337917639,1.097401026,0.103381267,0.010617435,0.505079797,2.141027952,0.081117466,0.01398406,0.148654876,0.210768972,0.290425586,0.888316275,1.465447507,1.823915753,0.65236613,0.837948675,0.044321953,3.92e-05,0.024532175,0.006091426,0.926713907,1.96987422,0.438704019,0.848173545,1.165085334
18,"f66f65a88113e095e66adc22fa38d5ea",0.008836666,0.717979165,1.499087087,2.174275879,0.353340459,0.743723952,3.453556835,1.319593952,0.097257665,0.010896816,0.436723178,2.295711245,0.082686398,0.0092672,0.152371624,0.211202883,0.29582188,0.898382313,1.467325079,1.838146808,0.657771284,0.852541054,0.042147128,0.000167452,0.029551512,0.006655124,0.93617027,2.00258822,0.456432116,0.869652121,1.108691449
18,"1dd0f6b8810e84f538b136165d56e0fd",0.011863523,0.719017903,1.482087702,2.157796853,0.353154397,0.750900781,3.456651821,1.275641354,0.096464064,0.011077466,0.433123676,2.232794816,0.086806669,0.007296926,0.151157516,0.210244392,0.298379275,0.895935797,1.462848602,1.830246002,0.655981335,0.848421104,0.043119808,0.00070184,0.029614881,0.006376384,0.933856305,2.012129115,0.458488083,0.860127548,1.121254283
